user_segment,city,cart_size_at_show,cart_value_at_show,discount_on_order,has_main_in_cart,has_drink_in_cart,has_dessert_in_cart,has_side_in_cart,item_category,item_price,item_popularity,is_complement_category,is_bestseller,is_ghost_kitchen,meal_slot,hour,is_weekend,is_festival_order,is_rainy_weather,rank_shown,city_tier,user_preference_drift,meal_complete_score,label,missing_drink,missing_dessert,split
4,4,4,1048.0,0.0,1,1,0,0,2,476.0,0.21,1,0,0,3,11,1,1,0,5,1,0,2,0,0,0,2
4,4,3,484.0,0.0,0,1,1,0,4,220.0,0.148,0,0,0,3,13,0,0,1,2,1,0,2,1,0,0,2
3,8,4,394.0,0.0,0,1,1,0,1,61.0,0.125,1,0,0,1,21,0,0,0,3,1,0,2,1,0,0,2
0,7,3,344.0,0.3,1,0,1,0,2,185.0,0.363,1,0,0,1,18,0,0,0,5,2,0,2,0,0,0,2
0,3,2,298.0,0.2,1,0,1,0,3,39.0,0.733,1,1,0,3,12,0,0,1,4,1,0,2,0,0,0,2
5,2,2,109.0,0.2,0,0,0,0,3,36.0,0.334,0,0,0,2,23,0,0,0,7,1,0,0,0,0,0,2
4,3,1,44.0,0.0,0,1,0,0,0,106.0,0.222,1,0,1,3,12,0,0,1,4,1,0,1,0,0,1,2
4,5,2,154.0,0.0,0,1,0,0,4,135.0,0.425,0,0,0,1,20,1,1,0,3,2,0,1,0,0,0,2
4,0,3,457.0,0.1,0,1,0,0,1,25.0,0.161,1,0,1,4,15,0,0,1,1,2,0,1,0,0,0,2
4,1,1,265.0,0.0,1,0,0,0,3,126.0,0.427,1,0,0,1,19,1,0,1,4,1,0,1,1,0,0,2
0,8,2,82.0,0.2,0,1,0,0,2,97.0,0.04,1,0,0,1,20,0,0,0,2,1,0,1,1,0,0,2
4,7,3,164.0,0.2,0,1,0,0,1,68.0,0.34,0,0,0,3,13,0,0,0,5,2,0,1,1,0,0,2
5,4,4,346.0,0.1,0,1,1,1,1,66.0,0.259,1,0,0,3,13,0,1,0,6,1,0,3,0,0,0,2
4,7,2,345.0,0.1,0,1,0,0,0,234.0,0.487,1,0,0,3,13,0,0,0,2,2,0,1,1,0,1,2
4,1,4,508.0,0.3,0,1,0,0,1,136.0,0.446,1,0,0,1,19,0,0,0,3,1,0,1,1,0,0,2
4,8,3,169.0,0.3,1,1,0,1,0,310.0,0.064,1,0,0,3,14,1,0,1,3,1,0,3,0,0,1,2
4,2,4,606.0,0.1,1,1,0,0,2,161.0,0.253,1,0,0,3,13,0,1,0,6,1,0,2,1,0,0,2
4,2,1,313.0,0.0,0,0,0,0,0,107.0,0.229,1,0,0,3,12,0,0,1,5,1,0,0,0,0,1,2
4,8,4,358.0,0.1,0,1,1,0,2,211.0,0.198,1,0,0,1,22,0,0,0,2,1,0,2,1,0,0,2
3,1,3,152.0,0.2,0,1,1,0,1,30.0,0.396,1,0,0,2,2,0,0,0,6,1,0,2,1,0,0,2
5,8,1,49.0,0.0,0,0,0,0,2,87.0,0.427,1,0,0,3,13,1,1,0,6,1,0,0,0,0,0,2
0,1,1,83.0,0.1,0,1,0,0,4,287.0,0.1,0,0,0,1,19,0,0,1,6,1,0,1,1,0,0,2
4,1,3,874.0,0.1,1,0,0,1,0,162.0,0.153,1,0,0,3,12,0,0,1,2,1,0,2,1,0,1,2
4,2,2,242.0,0.2,0,0,0,0,0,42.0,0.256,1,0,0,1,20,1,0,0,6,1,0,0,0,0,1,2
4,1,1,118.0,0.0,0,0,0,1,5,146.0,0.04,0,0,1,1,18,1,0,1,5,1,0,1,0,0,0,2
0,8,2,74.0,0.2,0,0,0,1,4,46.0,0.214,0,0,0,0,9,0,0,0,4,1,0,1,0,0,0,2
5,1,1,33.0,0.0,0,1,0,0,4,56.0,0.085,0,0,0,2,10,0,1,0,7,1,0,1,0,0,0,2
0,2,2,337.0,0.0,0,1,1,0,1,166.0,0.68,1,0,1,2,23,0,1,0,7,1,0,2,0,0,0,2
5,3,3,176.0,0.3,0,1,1,0,5,156.0,0.235,0,0,0,1,20,1,0,1,7,1,0,2,1,0,0,2
4,5,2,124.0,0.1,0,1,1,0,1,44.0,0.138,1,0,0,2,3,1,0,1,3,2,0,2,0,0,0,2
2,4,5,1323.0,0.1,1,0,1,1,2,509.0,0.506,1,0,0,2,10,0,0,0,3,1,0,3,1,0,0,2
4,4,4,691.0,0.0,0,1,0,1,5,164.0,0.298,0,0,0,1,20,0,1,0,1,1,0,2,1,0,0,2
4,8,3,429.0,0.3,1,0,1,1,0,220.0,0.182,1,0,0,1,20,1,0,0,6,1,0,3,0,0,0,2
5,7,1,57.0,0.1,0,0,0,0,3,53.0,0.224,1,0,0,1,22,0,0,0,6,2,0,0,0,0,0,2
5,6,2,379.0,0.0,0,0,0,0,5,272.0,0.275,0,0,0,1,18,1,0,1,3,2,0,0,0,0,0,2
5,8,1,226.0,0.0,1,0,0,0,2,231.0,0.442,0,0,0,2,0,0,0,0,5,1,0,1,0,0,0,2
4,7,4,796.0,0.3,0,0,1,0,4,238.0,0.57,0,0,0,1,18,0,0,0,6,2,0,1,0,0,0,2
5,9,1,127.0,0.2,0,0,1,0,4,107.0,0.549,0,0,0,2,10,1,1,0,3,2,0,1,0,0,0,2
2,5,5,852.0,0.1,0,1,1,1,3,129.0,0.329,0,0,0,3,13,0,0,0,5,2,0,3,0,0,0,2
5,3,3,664.0,0.0,0,0,1,0,1,206.0,0.359,1,0,1,3,12,0,1,0,4,1,0,1,0,1,0,2
5,8,2,545.0,0.1,1,0,1,0,2,339.0,0.383,0,0,0,1,20,0,0,0,2,1,0,2,0,0,0,2
5,2,1,103.0,0.2,1,0,0,0,0,49.0,0.722,1,1,1,4,16,0,0,0,2,1,0,1,1,0,1,2
2,3,2,582.0,0.2,1,0,0,0,4,264.0,0.099,0,0,0,1,18,0,0,0,1,1,0,1,0,0,0,2
5,1,4,146.0,0.0,0,1,1,1,2,108.0,0.573,1,0,1,1,21,0,0,0,5,1,0,3,0,0,0,2
4,8,3,108.0,0.0,0,1,0,0,3,45.0,0.394,0,0,0,1,19,1,0,0,3,1,0,1,0,0,0,2
5,2,2,177.0,0.3,0,0,0,0,1,173.0,0.562,1,0,0,1,20,0,0,0,3,1,0,0,1,1,0,2
4,6,4,942.0,0.1,0,1,1,1,5,324.0,0.134,0,0,0,0,8,0,0,0,3,2,0,3,0,0,0,2
4,6,2,593.0,0.0,1,0,0,0,5,219.0,0.312,0,0,0,1,21,1,0,1,5,2,0,1,0,0,0,2
4,2,2,512.0,0.0,1,1,0,0,2,404.0,0.16,1,0,0,1,20,0,0,1,5,1,0,2,1,0,0,2
5,6,1,76.0,0.0,0,0,0,1,2,210.0,0.599,1,0,0,1,20,0,0,0,6,2,0,1,0,0,0,2
0,3,2,692.0,0.1,1,0,0,0,4,295.0,0.239,0,0,0,3,12,1,1,0,1,1,0,1,0,0,0,2
0,3,1,25.0,0.0,0,1,0,0,0,146.0,0.334,1,0,0,0,6,0,1,0,1,1,0,1,0,0,1,2
4,9,2,375.0,0.2,0,0,1,0,3,242.0,0.172,1,0,0,3,12,0,0,0,7,2,0,1,1,0,0,2
5,5,2,278.0,0.0,1,0,0,1,5,125.0,0.63,0,0,0,3,12,1,0,0,1,2,0,2,0,0,0,2
5,4,3,418.0,0.1,0,1,0,1,1,151.0,0.775,1,1,0,1,21,0,1,0,2,1,0,2,1,0,0,2
5,9,1,196.0,0.1,0,0,1,0,2,446.0,0.293,0,0,0,1,21,0,0,0,1,2,0,1,0,0,0,2
1,8,2,470.0,0.3,1,0,1,0,0,174.0,0.242,1,0,0,3,11,0,0,0,1,1,0,2,0,0,0,2
4,9,3,442.0,0.0,1,1,0,0,5,102.0,0.436,0,0,1,1,20,0,0,0,7,2,0,2,1,0,0,2
5,3,2,93.0,0.0,0,1,0,0,1,36.0,0.084,1,0,0,4,15,0,0,1,5,1,0,1,0,0,0,2
0,0,2,325.0,0.2,1,0,0,0,2,217.0,0.324,0,0,0,1,18,0,0,0,2,2,0,1,0,0,0,2
2,8,3,599.0,0.0,0,1,0,0,3,210.0,0.165,1,0,1,1,19,0,1,0,2,1,0,1,1,0,0,2
0,7,2,230.0,0.1,1,1,0,0,3,106.0,0.34,1,0,0,4,15,0,1,0,2,2,0,2,0,0,0,2
5,8,3,458.0,0.1,1,0,0,1,5,135.0,0.338,0,0,0,2,5,0,0,0,4,1,0,2,1,0,0,2
5,8,3,212.0,0.0,0,1,1,1,2,253.0,0.165,1,0,0,1,20,1,0,1,2,1,0,3,0,0,0,2
4,3,3,469.0,0.1,1,0,0,1,5,131.0,0.34,0,0,0,4,15,0,0,1,2,1,0,2,0,0,0,2
4,3,3,226.0,0.2,1,0,1,0,0,27.0,0.426,1,0,0,3,14,0,0,1,1,1,0,2,1,0,0,2
0,6,2,228.0,0.0,0,1,0,0,2,211.0,0.69,1,0,0,0,8,0,0,1,4,2,0,1,0,0,0,2
4,8,3,674.0,0.0,0,0,0,1,3,227.0,0.178,1,0,0,1,19,0,0,0,5,1,0,1,1,0,0,2
4,3,2,450.0,0.1,0,0,0,0,1,206.0,0.359,1,0,1,1,22,1,0,0,4,1,0,0,0,1,0,2
5,8,2,183.0,0.0,0,0,1,0,0,114.0,0.217,1,0,0,1,20,0,0,1,1,1,0,1,0,0,0,2
5,3,3,455.0,0.1,0,1,0,0,1,135.0,0.081,1,0,0,1,19,0,0,1,3,1,0,1,1,0,0,2
5,1,3,560.0,0.0,0,1,1,0,4,259.0,0.543,0,0,0,1,20,1,0,0,1,1,0,2,0,0,0,2
4,7,4,906.0,0.1,0,1,1,0,1,139.0,0.543,1,0,0,3,11,1,1,0,2,2,0,2,1,0,0,2
0,1,1,136.0,0.1,0,0,1,0,0,51.0,0.652,0,0,0,3,11,1,0,0,4,1,0,1,0,0,0,2
4,8,2,163.0,0.2,0,0,1,0,5,146.0,0.242,0,0,0,1,18,1,0,0,4,1,0,1,0,0,0,2
5,2,1,95.0,0.2,0,0,1,0,0,92.0,0.266,0,0,0,3,14,1,0,0,7,1,0,1,0,0,0,2
5,2,3,765.0,0.0,0,1,1,0,5,234.0,0.086,0,0,0,1,19,0,0,0,2,1,0,2,0,0,0,2
4,0,1,337.0,0.2,0,0,0,0,4,235.0,0.518,0,0,0,3,13,0,0,0,2,2,0,0,0,0,0,2
5,8,3,371.0,0.2,0,0,0,0,1,49.0,0.095,1,0,0,3,11,0,1,0,3,1,0,0,1,1,0,2
4,1,2,239.0,0.0,0,0,1,0,0,86.0,0.035,1,0,0,0,7,0,0,0,2,1,0,1,0,0,0,2
4,8,3,495.0,0.0,0,1,1,0,2,413.0,0.429,1,0,0,1,21,0,1,0,1,1,0,2,1,0,0,2
4,1,3,603.0,0.0,0,1,0,1,2,490.0,0.108,1,0,0,3,11,0,1,0,4,1,0,2,0,0,0,2
4,5,3,623.0,0.1,0,1,1,0,2,461.0,0.444,1,0,0,1,20,0,0,0,4,2,0,2,0,0,0,2
2,3,4,157.0,0.2,0,1,0,0,1,31.0,0.217,1,0,0,2,10,1,0,0,4,1,0,1,0,0,0,2
4,6,3,755.0,0.0,0,0,1,0,0,211.0,0.261,1,0,0,4,16,1,0,0,4,2,1,1,1,0,0,2
5,3,2,277.0,0.2,0,0,0,1,1,169.0,0.395,1,0,0,1,19,1,1,0,2,1,0,1,0,1,0,2
5,2,4,532.0,0.3,1,0,1,1,3,143.0,0.336,1,0,0,3,13,0,0,0,1,1,0,3,0,0,0,2
4,8,4,973.0,0.1,0,1,0,1,2,469.0,0.734,1,1,0,3,13,0,0,0,5,1,0,2,1,0,0,2
5,3,4,827.0,0.0,0,1,0,0,1,25.0,0.707,1,0,0,4,17,1,0,1,6,1,0,1,1,0,0,2
5,9,1,76.0,0.1,0,1,0,0,1,114.0,0.189,0,0,0,4,17,0,1,0,3,2,0,1,1,0,0,2
4,1,4,920.0,0.3,0,1,0,1,5,224.0,0.365,0,0,0,1,22,0,0,0,2,1,0,2,0,0,0,2
4,2,3,475.0,0.1,0,1,1,0,4,218.0,0.652,0,0,1,1,21,0,0,0,4,1,0,2,0,0,0,2
5,4,4,214.0,0.1,1,1,0,1,5,72.0,0.123,0,0,0,1,19,0,1,0,5,1,0,3,0,0,0,2
0,3,2,98.0,0.1,0,0,0,1,3,36.0,0.173,1,0,1,1,18,0,0,1,1,1,0,1,0,0,0,2
5,1,2,124.0,0.0,0,1,0,0,1,39.0,0.132,1,0,0,3,14,0,1,0,2,1,0,1,0,0,0,2
4,2,4,646.0,0.0,1,1,0,0,5,148.0,0.039,0,0,0,3,13,0,1,0,6,1,0,2,0,0,0,2
4,2,4,475.0,0.2,0,1,1,0,0,110.0,0.083,1,0,1,1,18,0,0,1,2,1,0,2,1,0,0,2
4,7,2,430.0,0.2,0,1,1,0,0,157.0,0.313,1,0,0,4,17,0,0,0,4,2,0,2,1,0,0,2
0,3,1,109.0,0.0,0,0,1,0,4,124.0,0.651,0,0,0,4,16,0,0,0,5,1,0,1,1,0,0,2
4,0,3,386.0,0.0,1,1,0,0,1,85.0,0.273,1,0,0,3,11,0,1,0,2,2,0,2,0,0,0,2
5,8,1,61.0,0.1,0,0,0,0,1,25.0,0.361,1,0,0,3,13,0,0,1,8,1,0,0,0,1,0,2
5,8,2,413.0,0.0,0,0,1,0,4,164.0,0.183,0,0,0,1,21,0,0,1,3,1,0,1,0,0,0,2
4,9,4,1368.0,0.0,1,0,0,1,1,48.0,0.447,1,0,0,1,20,1,0,0,1,2,0,2,0,1,0,2
0,2,4,231.0,0.0,0,1,0,1,2,232.0,0.336,1,0,0,1,19,0,1,0,3,1,0,2,0,0,0,2
0,2,4,1128.0,0.0,1,0,1,0,0,170.0,0.371,1,0,0,1,18,1,0,0,4,1,0,2,0,0,0,2
4,4,3,356.0,0.0,0,0,0,1,1,67.0,0.488,1,0,0,1,20,0,1,0,1,1,0,1,1,1,0,2
5,4,2,105.0,0.3,0,0,1,0,4,109.0,0.319,0,0,0,3,14,0,0,1,3,1,0,1,0,0,0,2
3,4,2,89.0,0.1,0,0,1,0,3,47.0,0.343,0,0,0,4,16,0,1,0,5,1,0,1,0,0,0,2
2,6,4,292.0,0.2,0,1,1,0,1,45.0,0.454,1,0,0,2,10,0,0,0,4,2,0,2,1,0,0,2
0,4,4,668.0,0.5,0,0,1,0,0,200.0,0.143,0,0,0,3,12,0,0,1,6,1,0,1,0,0,0,2
5,8,4,566.0,0.2,1,0,1,0,5,128.0,0.542,0,0,0,1,20,0,0,1,3,1,0,2,1,0,0,2
1,8,1,129.0,0.0,0,0,0,0,1,25.0,0.694,1,0,0,3,11,0,0,0,1,1,0,0,0,1,0,2
4,4,4,595.0,0.0,0,1,1,1,2,476.0,0.21,1,0,0,1,18,0,1,0,5,1,0,3,0,0,0,2
1,7,1,48.0,0.0,0,0,0,0,4,44.0,0.452,0,0,0,3,13,0,1,0,4,2,0,0,0,0,0,2
0,8,1,68.0,0.1,0,0,1,0,1,94.0,0.142,1,0,0,3,13,1,0,0,2,1,0,1,0,1,0,2
2,0,3,771.0,0.0,0,0,0,0,0,242.0,0.166,1,0,0,3,11,1,0,0,4,2,0,0,1,0,1,2
0,4,2,200.0,0.3,0,0,1,0,0,274.0,0.5,0,0,0,3,12,1,1,0,4,1,0,1,0,0,0,2
5,9,1,36.0,0.2,0,1,0,0,1,30.0,0.042,0,0,0,4,15,0,0,1,1,2,0,1,0,0,0,2
0,6,1,119.0,0.2,0,0,0,0,3,61.0,0.21,1,0,0,3,14,0,1,0,7,2,0,0,0,0,0,2
5,1,1,127.0,0.0,0,0,0,0,0,120.0,0.14,1,0,0,1,19,0,0,0,2,1,0,0,0,0,1,2
0,1,2,110.0,0.1,0,1,0,0,4,113.0,0.162,0,0,0,3,13,0,0,0,3,1,0,1,0,0,0,2
5,8,2,62.0,0.1,0,1,0,1,4,46.0,0.761,0,1,0,1,19,1,0,0,9,1,0,2,0,0,0,2
4,3,3,322.0,0.1,0,1,0,0,0,223.0,0.293,1,0,0,3,11,0,1,0,6,1,0,1,1,0,1,2
4,4,3,424.0,0.3,0,1,0,0,1,102.0,0.667,1,0,0,1,19,1,0,0,3,1,0,1,0,0,0,2
2,8,6,2023.0,0.2,1,0,1,1,1,188.0,0.04,1,0,0,1,22,0,0,0,4,1,0,3,1,1,0,2
4,7,4,839.0,0.1,0,1,1,0,1,128.0,0.189,1,0,0,3,12,0,0,0,4,2,0,2,0,0,0,2
5,5,3,826.0,0.0,1,0,1,1,5,231.0,0.552,0,0,0,3,12,0,0,0,1,2,0,3,0,0,0,2
4,7,3,162.0,0.0,1,0,0,1,3,27.0,0.338,1,0,1,3,12,0,0,0,1,2,0,2,0,0,0,2
2,1,3,244.0,0.2,0,1,1,1,1,35.0,0.338,1,0,0,1,19,1,0,0,2,1,0,3,0,0,0,2
5,7,2,94.0,0.0,0,1,0,0,4,115.0,0.644,0,0,0,2,10,0,1,0,5,2,0,1,0,0,0,2
5,7,4,536.0,0.3,1,0,0,1,1,25.0,0.656,1,0,0,1,19,1,0,0,3,2,0,2,1,1,0,2
0,5,2,809.0,0.0,1,0,0,0,3,197.0,0.573,1,0,0,3,13,0,0,1,4,2,0,1,1,0,0,2
3,2,2,120.0,0.1,0,1,0,1,0,129.0,0.482,1,0,0,2,4,0,0,0,1,1,0,2,1,0,1,2
0,1,2,264.0,0.0,1,0,0,1,1,76.0,0.156,1,0,1,1,20,0,0,0,2,1,0,2,0,1,0,2
5,6,3,452.0,0.2,1,0,0,1,4,53.0,0.243,0,0,0,0,7,1,1,0,1,2,0,2,1,0,0,2
5,8,1,158.0,0.1,0,0,0,0,0,146.0,0.691,0,0,0,1,19,1,1,0,2,1,0,0,0,0,1,2
5,7,1,154.0,0.0,0,0,0,0,1,55.0,0.651,1,0,0,1,22,0,0,0,3,2,0,0,1,1,0,2
5,8,1,146.0,0.2,0,0,0,0,2,231.0,0.442,1,0,0,3,11,1,0,0,1,1,0,0,1,0,0,2
4,0,4,719.0,0.5,0,0,1,1,3,179.0,0.485,1,0,0,1,21,0,0,0,1,2,0,2,1,0,0,2
4,3,3,362.0,0.0,0,1,1,0,1,105.0,0.176,1,0,0,1,21,0,1,0,4,1,0,2,1,0,0,2
0,6,2,440.0,0.0,0,0,0,0,2,429.0,0.325,1,0,0,1,21,0,0,0,9,2,0,0,1,0,0,2
4,9,4,501.0,0.1,0,1,0,0,0,98.0,0.205,1,0,0,2,10,0,0,0,5,2,0,1,0,0,1,2
4,1,4,1028.0,0.0,1,0,1,1,4,292.0,0.319,0,0,0,1,21,0,0,0,1,1,0,3,0,0,0,2
5,6,2,68.0,0.1,0,1,0,0,3,103.0,0.597,0,0,0,2,10,0,0,0,6,2,0,1,0,0,0,2
3,9,1,112.0,0.0,0,0,1,0,3,263.0,0.834,0,1,0,2,2,0,0,0,7,2,0,1,1,0,0,2
5,8,2,151.0,0.0,1,0,0,0,4,45.0,0.22,0,0,0,3,12,0,0,0,5,1,0,1,1,0,0,2
5,1,4,873.0,0.0,0,1,0,0,1,25.0,0.109,1,0,0,1,19,1,0,1,2,1,0,1,1,0,0,2
5,7,4,200.0,0.0,0,1,0,0,1,71.0,0.572,0,0,0,0,7,0,1,0,2,2,0,1,1,0,0,2
4,3,4,670.0,0.0,1,0,1,0,5,140.0,0.161,0,0,0,2,10,1,0,0,3,1,0,2,0,0,0,2
4,3,3,129.0,0.0,0,1,0,0,1,25.0,0.078,1,0,0,3,13,0,0,0,4,1,0,1,0,0,0,2
4,3,2,226.0,0.5,1,0,0,0,2,190.0,0.585,0,0,0,1,19,0,1,0,2,1,0,1,1,0,0,2
4,5,3,567.0,0.0,0,0,1,1,2,461.0,0.444,1,0,0,3,12,1,0,0,5,2,0,2,0,0,0,2
4,9,4,254.0,0.3,0,1,0,0,5,157.0,0.573,0,0,1,1,18,0,1,0,4,2,0,1,1,0,0,2
0,5,4,202.0,0.0,0,1,1,0,1,27.0,0.054,1,0,1,3,12,0,1,0,6,2,0,2,0,0,0,2
0,6,2,136.0,0.0,0,1,0,1,3,81.0,0.31,0,0,0,1,19,0,0,1,4,2,0,2,0,0,0,2
4,4,3,345.0,0.0,0,1,1,0,4,128.0,0.159,0,0,0,3,12,0,0,0,3,1,0,2,0,0,0,2
0,5,2,56.0,0.3,0,0,0,1,0,41.0,0.739,0,1,1,3,12,0,0,0,5,2,0,1,0,0,1,2
4,2,4,496.0,0.2,1,1,0,1,1,55.0,0.32,1,0,0,4,17,1,0,0,7,1,0,3,1,0,0,2
5,4,2,324.0,0.2,1,0,0,0,3,92.0,0.049,1,0,0,1,22,0,0,1,3,1,0,1,1,0,0,2
5,9,3,281.0,0.0,0,1,0,1,3,94.0,0.523,0,0,0,3,12,0,1,0,6,2,0,2,1,0,0,2
3,3,2,72.0,0.0,0,1,0,0,1,25.0,0.358,0,0,0,2,2,1,0,0,4,1,0,1,0,0,0,2
5,1,2,163.0,0.3,0,1,0,1,2,440.0,0.49,1,0,0,3,12,1,0,1,5,1,0,2,1,0,0,2
0,8,3,103.0,0.0,0,1,0,0,1,25.0,0.693,1,0,0,1,18,0,0,0,1,1,0,1,1,0,0,2
5,9,3,62.0,0.3,0,0,1,1,1,25.0,0.012,1,0,0,2,1,0,0,0,2,2,0,2,0,1,0,2
0,3,2,326.0,0.1,1,0,0,0,5,169.0,0.317,0,0,0,1,21,0,0,0,6,1,0,1,0,0,0,2
4,5,3,538.0,0.2,0,0,1,0,3,225.0,0.678,1,0,0,1,18,0,0,1,2,2,0,1,1,0,0,2
4,1,4,671.0,0.1,0,1,0,0,1,25.0,0.109,1,0,0,3,14,0,1,0,1,1,0,1,1,0,0,2
4,1,4,426.0,0.0,1,1,1,0,5,68.0,0.225,0,0,0,3,12,0,1,0,2,1,0,3,0,0,0,2
2,8,4,1293.0,0.0,1,0,0,1,1,25.0,0.597,1,0,0,3,14,1,1,0,3,1,0,2,0,1,0,2
0,9,2,318.0,0.0,0,1,1,0,4,308.0,0.339,0,0,0,1,21,0,0,0,1,2,0,2,0,0,0,2
4,3,4,1361.0,0.0,1,0,1,0,4,165.0,0.221,0,0,1,3,12,1,0,1,3,1,0,2,0,0,0,2
5,9,3,350.0,0.2,1,1,0,0,4,108.0,0.566,0,0,1,3,12,0,0,0,3,2,0,2,0,0,0,2
3,3,4,325.0,0.3,0,0,0,1,1,39.0,0.044,1,0,0,1,21,1,0,0,4,1,0,1,0,1,0,2
5,1,1,69.0,0.1,0,0,1,0,0,110.0,0.103,0,0,0,4,16,1,0,0,3,1,0,1,0,0,0,2
2,2,4,241.0,0.0,0,1,1,0,1,87.0,0.05,1,0,0,1,18,1,0,0,1,1,0,2,1,0,0,2
0,8,1,489.0,0.2,1,0,0,0,5,229.0,0.38,0,0,0,3,12,0,0,0,6,1,0,1,0,0,0,2
4,1,4,317.0,0.1,0,1,0,1,2,215.0,0.121,1,0,0,4,15,1,0,1,6,1,0,2,0,0,0,2
4,3,3,694.0,0.0,0,1,0,0,0,124.0,0.494,1,0,0,3,12,0,1,0,2,1,0,1,1,0,1,2
5,9,2,336.0,0.1,0,1,0,0,1,148.0,0.15,1,0,0,0,6,0,0,0,2,2,0,1,0,0,0,2
4,4,3,255.0,0.1,0,1,0,0,2,215.0,0.286,1,0,0,1,19,0,0,0,3,1,0,1,0,0,0,2
4,1,3,442.0,0.0,0,1,1,0,4,287.0,0.1,0,0,0,1,20,0,0,1,6,1,0,2,0,0,0,2
5,2,1,114.0,0.1,1,0,0,0,1,28.0,0.422,1,0,0,0,7,1,0,0,1,1,0,1,1,1,0,2
4,8,4,1377.0,0.0,1,0,1,0,5,361.0,0.377,0,0,0,4,15,0,0,0,5,1,0,2,1,0,0,2
4,4,3,342.0,0.0,1,0,1,0,2,223.0,0.288,0,0,0,1,19,1,0,0,2,1,0,2,0,0,0,2
5,5,3,254.0,0.1,0,1,0,0,1,95.0,0.487,1,0,0,1,21,1,0,1,4,2,0,1,1,0,0,2
4,4,3,316.0,0.0,0,0,1,1,2,203.0,0.69,1,0,1,1,19,0,0,0,6,1,0,2,0,0,0,2
2,8,5,593.0,0.0,0,1,1,0,5,106.0,0.265,0,0,0,0,8,0,0,0,4,1,0,2,1,0,0,2
5,7,2,541.0,0.0,0,0,1,0,0,181.0,0.306,0,0,0,4,15,0,0,1,4,2,0,1,0,0,0,2
4,3,4,318.0,0.2,0,1,1,0,5,131.0,0.274,0,0,0,3,14,0,0,1,1,1,0,2,0,0,0,2
5,8,2,289.0,0.0,1,0,0,1,5,159.0,0.405,0,0,0,0,8,0,1,0,7,1,0,2,0,0,0,2
4,9,3,779.0,0.1,0,0,1,0,2,511.0,0.166,1,0,0,3,11,0,0,1,2,2,0,1,1,0,0,2
5,4,1,325.0,0.0,0,0,1,0,1,207.0,0.181,1,0,0,0,7,0,1,0,3,1,0,1,1,1,0,2
4,3,3,329.0,0.0,0,1,0,0,3,55.0,0.288,1,0,0,3,12,0,1,0,7,1,0,1,0,0,0,2
4,7,3,621.0,0.2,0,1,1,0,1,106.0,0.535,1,0,0,3,14,0,0,0,4,2,0,2,0,0,0,2
5,3,3,716.0,0.1,1,1,0,0,4,249.0,0.107,0,0,1,4,17,1,0,1,2,1,0,2,1,0,0,2
5,8,2,451.0,0.1,0,0,0,1,1,25.0,0.597,1,0,0,3,14,0,0,0,5,1,0,1,0,1,0,2
4,1,2,203.0,0.0,0,0,1,0,4,105.0,0.059,0,0,1,1,21,1,0,0,2,1,0,1,1,0,0,2
5,6,3,672.0,0.1,0,1,1,0,1,230.0,0.197,1,0,0,1,21,0,0,0,4,2,0,2,1,0,0,2
0,8,2,191.0,0.5,1,0,1,0,2,205.0,0.417,0,0,0,1,19,0,1,0,4,1,0,2,0,0,0,2
5,3,4,118.0,0.2,0,1,0,0,4,43.0,0.423,0,0,1,1,20,1,0,0,3,1,0,1,0,0,0,2
5,0,1,91.0,0.2,0,0,1,0,1,86.0,0.159,1,0,0,4,17,0,0,1,4,2,0,1,1,1,0,2
4,8,2,132.0,0.0,1,0,0,1,5,68.0,0.441,0,0,0,3,13,1,0,0,3,1,0,2,0,0,0,2
5,3,4,342.0,0.5,0,1,1,0,4,94.0,0.634,0,0,1,3,12,0,0,0,7,1,0,2,0,0,0,2
1,5,2,104.0,0.3,0,0,1,0,3,73.0,0.077,0,0,1,3,11,1,1,0,1,2,0,1,0,0,0,2
5,3,2,130.0,0.0,1,0,1,0,2,106.0,0.128,0,0,0,1,19,1,0,0,1,1,0,2,0,0,0,2
4,1,3,206.0,0.2,1,0,0,1,2,84.0,0.319,1,0,0,3,12,0,0,0,4,1,0,2,1,0,0,2
0,1,2,31.0,0.3,0,1,0,0,1,72.0,0.167,0,0,0,2,10,0,1,0,2,1,0,1,0,0,0,2
5,6,2,320.0,0.0,1,0,0,0,5,151.0,0.137,0,0,0,3,12,0,0,0,7,2,0,1,0,0,0,2
5,8,2,63.0,0.0,0,1,1,0,1,25.0,0.505,1,0,0,1,20,0,0,0,4,1,0,2,0,0,0,2
5,6,3,603.0,0.0,0,1,0,0,5,398.0,0.279,0,0,0,3,11,1,0,0,1,2,0,1,0,0,0,2
4,3,2,412.0,0.1,1,0,0,0,3,123.0,0.04,1,0,0,1,20,0,0,1,4,1,0,1,0,0,0,2
2,3,7,1707.0,0.1,1,1,1,1,3,131.0,0.25,1,0,0,2,0,0,0,0,5,1,0,4,0,0,0,2
0,6,1,182.0,0.0,0,0,0,0,4,282.0,0.215,0,0,0,1,21,1,0,1,6,2,0,0,0,0,0,2
5,0,2,249.0,0.1,1,1,0,0,1,85.0,0.273,1,0,0,3,12,1,1,0,1,2,0,2,0,0,0,2
0,8,1,249.0,0.1,1,0,0,0,0,75.0,0.695,1,0,0,3,14,0,0,0,1,1,0,1,1,0,1,2
